ID,Account,Budget Activity,Budget Activity Title,BSA,BSA Title,Line Item,Line Item Title,Cost Type,Cost Type Title,Category,Classified,FY 1999,FY 2000,FY 2000 App,FY 2001,FY 2001 App,FY 2001 PB,FY 2002,FY 2002 App,FY 2002 PB,FY 2003,FY 2003 App,FY 2003 PB,FY 2004,FY 2004 App,FY 2004 PB,FY 2005,FY 2005 App,FY 2005 PB,FY 2006,FY 2006 App,FY 2006 PB,FY 2007,FY 2007 App,FY 2007 PB,FY 2008,FY 2008 App,FY 2008 PB,FY 2009,FY 2009 App,FY 2009 PB,FY 2010,FY 2010 App,FY 2010 PB,FY 2010 OCO PB,FY 2010 OCO Sup,FY 2011,FY 2011 CR,FY 2011 CR OCO,FY 2011 PB,FY 2011 OCO PB,FY 2012,FY 2012 App,FY 2012 OCO App,FY 2012 PB,FY 2012 OCO PB,FY 2013,FY 2013 App,FY 2013 OCO App,FY 2013 PB,FY 2013 OCO PB,FY 2014,FY 2014 App,FY 2014 OCO App,FY 2014 PB,FY 2014 OCO PB,FY 2015 App,FY 2015 OCO App,FY 2015 PB,FY 2015 OCO PB,FY 2016 PB,FY 2016 OCO PB,FY 1999 Quant,FY 2000 Quant,FY 2000 Quant App,FY 2001 Quant,FY 2001 Quant App,FY 2001 Quant PB,FY 2002 Quant,FY 2002 Quant App,FY 2002 Quant PB,FY 2003 Quant,FY 2003 Quant App,FY 2003 Quant PB,FY 2004 Quant,FY 2004 Quant App,FY 2004 Quant PB,FY 2005 Quant,FY 2005 Quant App,Fy 2005 Quant PB,FY 2006 Quant,FY 2006 Quant App,FY 2006 Quant PB,FY 2007 Quant,FY 2007 Quant App,FY 2007 Quant PB,FY 2008 Quant,FY 2008 Quant App,FY 2008 Quant PB,FY 2009 Quant,FY 2009 Quant App,FY 2009 Quant PB,FY 2010 Quant,FY 2010 Quant App,FY 2010 Quant PB,FY 2010 Quant OCO PB,FY 2010 Quant OCO Sup,FY 2011 Quant,FY 2011 CR Quant,FY 2011 CR OCO Quant,FY 2011 Quant PB,FY 2011 Quant OCO PB,FY 2012 Quant,FY 2012 Quant App,FY 2012 Quant OCO App,FY 2012 Quant PB,FY 2012 Quant OCO PB,FY 2013 Quant,FY 2013 Quant App,FY 2013 Quant OCO App,FY 2013 Quant PB,FY 2013 Quant OCO PB,FY 2014 Quant,FY 2014 Quant App,FY 2014 Quant OCO App,FY 2014 Quant PB,FY 2014 Quant OCO PB,FY 2015 Quant App,FY 2015 Quant OCO App,FY 2015 Quant PB,FY 2015 Quant OCO PB,FY 2016 Quant PB,FY 2016 Quant OCO PB
4106,1508,1,"Proc Ammo, Navy",1,NAVY AMMUNITION,184,MARINE LOCATION MARKERS,A,WEAPON SYSTEM COST,Ordnance and Missiles,,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,1508,1,"Proc Ammo, Navy",1,NAVY AMMUNITION,260,CIWS AMMUNITION,A,WEAPON SYSTEM COST,Ordnance and Missiles,,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,1508,2,"Proc Ammo, MC",1,MARINE CORPS AMMUNITION,1663,ITEMS LESS THAN $2 MIL,A,WEAPON SYSTEM COST,Ordnance and Missiles,,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,1508,1,"Proc Ammo, Navy",1,NAVY AMMUNITION,370,CANCELLED ACCOUNT ADJUSTMENTS (87),A,WEAPON SYSTEM COST,Ordnance and Missiles,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,1611,5,"Auxiliaries, craft, and prior-year program costs",1,"AUXILIARIES, CRAFT AND PRIOR YR PROGRAM COST",5087,OCEANOGRAPHIC SHIPS,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,-15595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,1611,5,"Auxiliaries, craft, and prior-year program costs",1,"AUXILIARIES, CRAFT AND PRIOR YR PROGRAM COST",5120,POST DELIVERY,A,WEAPON SYSTEM COST,Shipbuilding,,121650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,1611,5,"Auxiliaries, craft, and prior-year program costs",1,"AUXILIARIES, CRAFT AND PRIOR YR PROGRAM COST",5600,FIRST DESTINATION TRANSPORTATION,A,WEAPON SYSTEM COST,Shipbuilding,,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,1611,2,Other warships,1,OTHER WARSHIPS,2001,Carrier Replacement Program,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,4935574,4935574,4974888,181756,0,0,88170,88170,0,0,0,0,0,0,0,143573,0,0,867885,870902,552502,6165169,6165169,5864838,,2705081,2712251,0,,739269,0,,0,-316462,0,,,0,0,0,0,0,11497999,10404454,0,10404454,0,,0,0,0,0,,,0,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,1,1,0,1,0,,0,0,0,0,,,0,0,,
4114,1611,2,Other warships,1,OTHER WARSHIPS,2001,Carrier Replacement Program,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,-919137,-919137,-921235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-549485,-552502,-552502,-3143679,-3143679,-3140885,,0,0,,,0,0,,0,,,,,0,0,0,,,-3327050,-3327874,0,-3327874,0,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,,0,0,,
4115,1611,2,Other warships,1,OTHER WARSHIPS,2001,Carrier Replacement Program,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,122897,747503,749601,21668,21668,21869,135341,136000,138890,395493,395493,243703,1162905,1177242,1186564,623073,623551,626084,618884,619097,564913,788550,788550,784143,123530,123530,124401,1210561,1210561,1214188,482938,482938,484432,0,0,903297,908313,0,908313,0,554798,554798,0,554798,0,,0,0,0,0,0,,,0,0,0,0,,,874658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0
4116,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2004,SSGN,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,0,0,0,0,0,86440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2012,SSN-21,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,1611,2,Other warships,1,OTHER WARSHIPS,2013,Virginia Class Submarine,A,WEAPON SYSTEM COST,Shipbuilding,,2141390,0,0,2009747,2008064,2019503,2465127,2245792,2288327,2470891,2470891,2191514,2464864,2143717,2152235,2375214,2324447,2253513,2555853,2374703,2398118,2716904,2716904,2613135,2750092,2745721,2649297,2856721,2937721,2861060,2750500,2750502,2756699,0,0,5314392,4729081,0,5344446,0,5124319,5128360,0,5142765,0,5103577,5174883,0,5174883,0,5409326,5409326,0,4718516,0,5265668,0,5288668,0,5376854,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,2,0,2,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0
4120,1611,2,Other warships,1,OTHER WARSHIPS,2013,Virginia Class Submarine,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,-694183,0,0,-816084,-814401,-816491,-666878,-666878,-679413,-675545,-675545,-678862,-631860,-631860,-640300,-672370,-672370,-672370,-760210,-760210,-760420,-837928,-837928,-837663,-857477,-853106,-853106,-755974,-755974,-754020,-792382,-792382,-792382,0,0,-1902994,-1902994,0,-1902994,0,-1903005,-1907046,0,-1910550,0,-1890323,-1957282,0,-1957282,0,-1528622,-1528622,0,-835073,0,-1735414,0,-1735414,0,-2030484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,1611,2,Other warships,1,OTHER WARSHIPS,2013,Virginia Class Submarine,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,503233,744475,746565,496254,507106,508222,680971,684288,684288,632088,632088,706309,857874,857874,1016172,867650,868337,871864,754004,753219,763786,673726,673726,676582,1281676,1281676,702710,1391380,1391380,1316548,1953680,1953681,1959725,0,0,1681896,1691236,0,1691236,0,1461361,1461361,0,1524761,0,1650376,874878,0,874878,0,2354612,2354612,0,2354612,0,2301825,0,2330325,0,1993740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2017,SSGN CONVERSION,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,589384,589384,584305,1601915,1603636,1610948,781537,781895,783793,330382,330320,334322,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2017,SSGN CONVERSION,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,0,0,0,-178277,-178277,-180000,-680248,-680248,-680248,-314567,-314567,-314567,-47769,-47769,-47806,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2017,SSGN CONVERSION,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,0,0,0,353717,355440,0,584634,584634,421000,234741,234741,236600,47769,47806,48000,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2020,CRUISER CONVERSION,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,64685,259125,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2020,CRUISER CONVERSION,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,-64685,-64685,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2020,CRUISER CONVERSION,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,0,0,0,64685,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,1611,2,Other warships,1,OTHER WARSHIPS,2086,CVN Refueling Overhauls,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,1342318,692029,705228,1201557,1148124,1768413,0,0,0,0,0,0,0,0,0,2593513,2590826,2572341,950466,950466,954495,0,0,0,3837991,1023413,606561,0,0,1563602,0,0,0,-199480,0,0,0,1801524,0,0,0,0,1153919,4515716,0,4515716,0,0,0,0,0,0,0,0,0,0,4755855,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4130,1611,2,Other warships,1,OTHER WARSHIPS,2086,CVN Refueling Overhauls,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,-650289,0,-1787,0,0,-650289,0,0,0,0,0,0,0,0,0,-1292927,-1292927,-1078778,0,0,0,0,0,0,-431652,-431652,0,,0,0,0,0,0,,,0,0,0,0,0,,,-1153919,-1153919,0,-1153919,0,0,0,0,0,0,0,0,0,0,-813319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,1611,2,Other warships,1,OTHER WARSHIPS,2086,CVN Refueling Overhauls,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,260911,343708,344673,24770,24770,25000,73349,73707,73707,217271,217271,296781,214403,221003,367832,331460,331714,333061,19744,19724,20000,116645,116645,117139,295263,295263,297344,21325,21325,21389,211167,211167,211820,0,0,405783,408037,0,408037,0,529652,529652,0,529652,0,69918,70010,0,70010,0,245793,245793,0,245793,0,483600,0,0,0,14951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2111,SSN ERO,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,219334,208482,210414,455469,441040,430179,506922,506922,351661,445786,449575,3110,80428,0,90699,62900,62900,0,3975,3975,3975,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2111,SSN ERO,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,-58775,-58775,-47914,-79992,-79992,-80369,0,-3110,-3110,-80428,0,-90699,-62900,-62900,0,-3975,-3975,-3975,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2111,SSN ERO,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,71614,71614,72277,145895,146640,77750,62697,62698,88257,0,10270,164372,3975,19290,19368,0,0,39524,0,0,22078,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,1611,2,Other warships,1,OTHER WARSHIPS,2113,SSBN Ero,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291034,291234,292450,361404,361406,364636,287192,249192,249930,222530,222530,222887,263009,279418,263836,39742,39742,39742,0,0,5221,5221,0,5221,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,
4136,1611,2,Other warships,1,OTHER WARSHIPS,2113,SSBN Ero,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30065,-30065,-30221,-134397,-134397,-134443,-60967,-60967,-60908,-36185,-36185,-35235,-42013,-42013,-42013,-39742,-39742,-39742,0,0,-5221,-5221,0,-5221,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,
4137,1611,2,Other warships,1,OTHER WARSHIPS,2113,SSBN Ero,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,104783,104969,0,63664,63713,72171,61451,61387,62248,36998,36998,37154,42449,42449,42744,39245,39245,39363,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4138,1611,2,Other warships,1,OTHER WARSHIPS,2119,DDG 1000,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220222,3567556,3567556,3578245,2757037,2757037,2802637,2734944,1654127,2652633,309636,297715,1084161,0,0,247084,163975,0,186312,0,508727,453727,0,453727,0,668339,669222,0,669222,0,231694,231694,0,231694,0,419532,0,419532,0,433404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,1611,2,Other warships,1,OTHER WARSHIPS,2119,DDG 1000,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-220222,-1010288,-1010288,-1010134,0,0,0,-149830,-149830,-149830,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4140,1611,2,Other warships,1,OTHER WARSHIPS,2119,DDG 1000,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304048,304281,0,706240,706086,715992,0,0,0,149830,149830,150886,,0,50980,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,1611,2,Other warships,1,OTHER WARSHIPS,2122,DDG-51,A,WEAPON SYSTEM COST,Shipbuilding,,2756061,2719928,2727416,2760649,2760649,2795581,3432168,3187361,3187361,2869112,2855958,2418942,3399629,3323715,3328998,3616583,3619314,3504970,147447,146881,225427,354347,354347,355849,47742,47742,78078,0,0,0,2234368,2234369,2111670,0,0,3429822,3143302,0,3499400,0,2028428,2028428,0,2028693,0,4223755,3149381,0,3149381,0,1731402,1729604,0,1729712,0,2959747,0,2969354,0,3522737,0,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,0,1,1,0,1,0,3,2,0,2,0,1,1,0,1,0,2,0,2,0,2,0
4142,1611,2,Other warships,1,OTHER WARSHIPS,2122,DDG-51,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,-120945,-52686,-52686,-82022,-82022,-82022,-221325,-221325,-221325,-187882,-187882,-123440,-130687,-130687,-130687,-60020,-60020,-60020,0,0,0,0,0,0,0,0,0,0,0,0,-328000,-328000,-199403,0,0,-577210,-577210,0,-577210,0,-47719,-47719,0,-47984,0,-92454,-100723,0,-100723,0,-115838,-114040,0,-114148,0,-297840,0,-297939,0,-373034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,1611,2,Other warships,1,OTHER WARSHIPS,2122,DDG-51,C,ADVANCE PROCUREMENT (CY),Shipbuilding,,7374,0,0,452760,452760,356843,114442,115000,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199403,199403,0,577210,577210,328996,0,0,47719,47984,0,47984,0,100723,100723,0,100723,0,465711,466283,0,466283,0,369551,369551,0,388551,0,134039,0,134039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2122,DDG-51,I,FUTURE COST/GROWTH ESCALATION,Shipbuilding,,0,0,0,0,0,0,-98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,1611,2,OTHER WARSHIPS,1,OTHER WARSHIPS,2123,DDG MODERNIZATION PROGRAM,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49760,49798,0,49319,50000,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,1611,2,Other warships,1,OTHER WARSHIPS,2127,Littoral Combat Ship,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434007,440000,0,93000,518472,520670,106,337106,910482,1016952,1016952,920000,1076669,1076669,1380000,0,0,1162528,1050028,0,1230984,0,1834042,1834042,0,1921386,0,1739037,1784959,0,1784959,0,1793014,1793014,0,1793014,0,1427049,0,1427049,0,1436991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,1,3,2,2,2,2,2,3,0,0,2,0,0,2,0,4,4,0,4,0,4,4,0,4,0,4,4,0,4,0,3,0,3,0,3,0
4148,1611,3,AMPHIBIOUS SHIPS,1,AMPHIBIOUS SHIPS,3035,LHD-1 AMPHIBIOUS ASSAULT SHIP,A,WEAPON SYSTEM COST,Shipbuilding,,0,0,0,0,0,0,255991,257238,267238,238058,238058,243000,351694,352217,355006,1093218,235064,1091185,232675,195033,197769,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,1611,3,AMPHIBIOUS SHIPS,1,AMPHIBIOUS SHIPS,3035,LHD-1 AMPHIBIOUS ASSAULT SHIP,B,LESS: ADVANCE PROCUREMENT (PY),Shipbuilding,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-855167,0,-855167,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
