ProductOrServiceCode,ProductOrServiceCodeText,PrivateSecurityCategory,CBOcategory,ProductOrServiceArea,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,DoDportfolio,CSISPortfolio,Simple,HostNation3Category,JointPortfolio
2510,VEH CAB BODY FRAME STRUCTURAL COMP,ERROR,ERROR,Products,2,25,10,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2520,VEH POWER TRANSMISSION COMPONENTS,ERROR,ERROR,Products,2,25,20,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2530,VEH BRAKE STEERING AXLE WHEEL COMP,ERROR,ERROR,Products,2,25,30,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2540,VEHICULAR FURNITURE AND ACCESSORIES,ERROR,ERROR,Products,2,25,40,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2541,VEH ACCESSORY/WEAPONS SYS SPECIFIC,ERROR,ERROR,Products,2,25,41,21,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2590,MISCELLANEOUS VEHICULAR COMPONENTS,ERROR,ERROR,Products,2,25,90,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2610,TIRES & TUBES PNEUMATIC EXCEPT AIR,ERROR,ERROR,Products,2,26,10,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2620,TIRES & TUBES PNEUMATIC AIRCRAFT,ERROR,ERROR,Products,2,26,20,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2630,"TIRES, SOLID AND CUSHION",ERROR,ERROR,Products,2,26,30,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2640,TIRE REBUILDING AND TIRE AND TUBE REPAIR MATERIALS,ERROR,ERROR,Products,2,26,40,20,Sustainment S&E,Land Vehicles & Related Sustainment,Products,Commodity,Sustainment S&E
2805,GAS RECIPROCATING ENG - EXCEPT AIR,ERROR,ERROR,Products,2,28,5,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2810,GAS RECIPROCATING ENG - AIRCRAFT,ERROR,ERROR,Products,2,28,10,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2815,DIESEL ENGINES AND COMPONENTS,ERROR,ERROR,Products,2,28,15,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2820,STEAM ENGINES RECIPROCATING & COMPS,ERROR,ERROR,Products,2,28,20,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2825,STEAM TURBINES AND COMPONENTS,ERROR,ERROR,Products,2,28,25,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2830,WATER TURBINES AND WATER WHEELS; AND COMPONENTS,ERROR,ERROR,Products,2,28,30,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2835,GAS TURBINES & JET ENG EXCEPT AIR,ERROR,ERROR,Products,2,28,35,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2840,GAS TURBINES & JET ENGINES AIRCRAFT,ERROR,ERROR,Products,2,28,40,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2845,ROCKET ENGINES AND COMPONENTS,ERROR,ERROR,Products,2,28,45,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2850,GASOLINE ROTARY ENGINES AND COMPONENTS,ERROR,ERROR,Products,2,28,50,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2895,MISC ENGINES & COMPONENTS,ERROR,ERROR,Products,2,28,95,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2910,ENGINE FUEL SYS COMPONENTS NONAIR,ERROR,ERROR,Products,2,29,10,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2915,ENGINE FUEL SYSTEM COMPONENTS AIR,ERROR,ERROR,Products,2,29,15,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2920,ENGINE ELECT SYS COMPS NONAIRCRAFT,ERROR,ERROR,Products,2,29,20,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2925,ENGINE ELECT SYS COMPS - AIRCRAFT,ERROR,ERROR,Products,2,29,25,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2930,ENGINE COOLING SYS COMPS - NONAIR,ERROR,ERROR,Products,2,29,30,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2935,ENGINE COOLING SYS COMPONENTS - AIR,ERROR,ERROR,Products,2,29,35,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2940,ENGINE AIR & OIL FILTERS - NONAIR,ERROR,ERROR,Products,2,29,40,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2945,ENGINE AIR & OIL FILTERS - AIR,ERROR,ERROR,Products,2,29,45,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2950,TURBOSUPERCHARGER AND COMPONENTS,ERROR,ERROR,Products,2,29,50,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2990,MISC ENGINE ACCESSORIES - NONAIR,ERROR,ERROR,Products,2,29,90,20,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
2995,MISC ENGINE ACCESSORIES - AIRCRAFT,ERROR,ERROR,Products,2,29,95,25,Sustainment S&E,"Engines, Turbines, & Related Sustainment",Products,Commodity,Sustainment S&E
3010,TORQUE CONVERTERS & SPEED CHANGERS,ERROR,ERROR,Products,3,30,10,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3020,GEAR PULLEY SPROCKET & TRAN CHAIN,ERROR,ERROR,Products,3,30,20,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3030,BELTING DRIVE BELTS FAN BELTS & ACC,ERROR,ERROR,Products,3,30,30,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3040,MISC POWER TRANSMISSION EQ,ERROR,ERROR,Products,3,30,40,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3110,"BEARINGS, ANTIFRICTION, UNMOUNTED",ERROR,ERROR,Products,3,31,10,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3120,"BEARINGS, PLAIN, UNMOUNTED",ERROR,ERROR,Products,3,31,20,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3130,"BEARINGS, MOUNTED",ERROR,ERROR,Products,3,31,30,30,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
3210,SAWMILL AND PLANING MILL MACHINERY,ERROR,ERROR,Products,3,32,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3220,WOODWORKING MACHINES,ERROR,ERROR,Products,3,32,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3230,TOOLS - ATTACHS FOR WOODWORK MACH,ERROR,ERROR,Products,3,32,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3405,SAWS AND FILING MACHINES,ERROR,ERROR,Products,3,34,5,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3408,MACHING CENTERS & WAY-TYPE MACHINES,ERROR,ERROR,Products,3,34,8,38,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3410,ELECT & ULTRASONIC EROSION MACHINES,ERROR,ERROR,Products,3,34,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3411,BORING MACHINES,ERROR,ERROR,Products,3,34,11,31,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3412,BROACHING MACHINES,ERROR,ERROR,Products,3,34,12,32,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3413,DRILLING AND TAPPING MACHINES,ERROR,ERROR,Products,3,34,13,33,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3414,GEAR CUTTING AND FINISHING MACHINES,ERROR,ERROR,Products,3,34,14,34,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3415,GRINDING MACHINES,ERROR,ERROR,Products,3,34,15,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3416,LATHES,ERROR,ERROR,Products,3,34,16,36,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3417,MILLING MACHINES,ERROR,ERROR,Products,3,34,17,37,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3418,PLANERS AND SHAPERS,ERROR,ERROR,Products,3,34,18,38,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3419,MISCELLANEOUS MACHINE TOOLS,ERROR,ERROR,Products,3,34,19,39,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3422,ROLLING MILLS AND DRAWING MACHINES,ERROR,ERROR,Products,3,34,22,32,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3424,METAL HEAT TREATING AND NON-THERMAL TREATING EQUIPMENT,ERROR,ERROR,Products,3,34,24,34,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3426,METAL FINISHING EQUIPMENT,ERROR,ERROR,Products,3,34,26,36,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3431,ELECTRIC ARC WELDING EQUIPMENT,ERROR,ERROR,Products,3,34,31,31,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3432,ELECTRIC RESISTANCE WELDING EQ,ERROR,ERROR,Products,3,34,32,32,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3433,GAS WELD HEAT CUT - METALIZING EQ,ERROR,ERROR,Products,3,34,33,33,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3436,WELDING POSITIONERS & MANIPULATORS,ERROR,ERROR,Products,3,34,36,36,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3438,MISCELLANEOUS WELDING EQUIPMENT,ERROR,ERROR,Products,3,34,38,38,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3439,MISC WELD SOLDER & BRAZING SUPPLY,ERROR,ERROR,Products,3,34,39,39,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3441,BENDING AND FORMING MACHINES,ERROR,ERROR,Products,3,34,41,31,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3442,"HYDRAULIC AND PNEUMATIC PRESSES, POWER DRIVEN",ERROR,ERROR,Products,3,34,42,32,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3443,"MECHANICAL PRESSES, POWER DRIVEN",ERROR,ERROR,Products,3,34,43,33,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3444,MANUAL PRESSES,ERROR,ERROR,Products,3,34,44,34,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3445,PUNCHING AND SHEARING MACHINES,ERROR,ERROR,Products,3,34,45,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3446,FORGING MACHINERY AND HAMMERS,ERROR,ERROR,Products,3,34,46,36,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3447,WIRE & METAL RIBBON FORMING MACHS,ERROR,ERROR,Products,3,34,47,37,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3448,RIVETING MACHINES,ERROR,ERROR,Products,3,34,48,38,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3449,MISCELLANEOUS SECONDARY METAL FORMING AND CUTTING MACHINES,ERROR,ERROR,Products,3,34,49,39,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3450,"MACHINE TOOLS, PORTABLE",ERROR,ERROR,Products,3,34,50,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3455,CUTTING TOOLS FOR MACHINE TOOLS,ERROR,ERROR,Products,3,34,55,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3456,CUTTING AND FORMING TOOLS FOR SECONDARY METALWORKING MACHINERY,ERROR,ERROR,Products,3,34,56,36,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3460,MACHINE TOOL ACCESSORIES,ERROR,ERROR,Products,3,34,60,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3461,ACCESSORIES FOR SECONDARY METALWORKING MACHINERY,ERROR,ERROR,Products,3,34,61,31,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3465,PRODUCTION JIGS FIXTURES & TEMPLATE,ERROR,ERROR,Products,3,34,65,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3470,MACHINE SHOP SETS KITS & OUTFITS,ERROR,ERROR,Products,3,34,70,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3510,LAUNDRY AND DRY CLEANING EQUIPMENT,ERROR,ERROR,Products,3,35,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3520,SHOE REPAIRING EQUIPMENT,ERROR,ERROR,Products,3,35,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3530,IND SEW MACH & MOBILE TEXTILE SHOPS,ERROR,ERROR,Products,3,35,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3540,WRAPPING AND PACKAGING MACHINERY,ERROR,ERROR,Products,3,35,40,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3550,VENDING AND COIN OPERATED MACHINES,ERROR,ERROR,Products,3,35,50,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3590,MISC SERVICE & TRADE EQ,ERROR,ERROR,Products,3,35,90,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3605,FOOD PRODUCTS MACHINE & EQ,ERROR,ERROR,Products,3,36,5,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",ERROR,ERROR,Products,3,36,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3611,INDUSTRIAL MARKING MACHINES,ERROR,ERROR,Products,3,36,11,31,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3615,PULP AND PAPER INDUSTRIES MACHINERY,ERROR,ERROR,Products,3,36,15,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3620,RUBBER & PLASTIC WORKING MACHINE,ERROR,ERROR,Products,3,36,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3625,TEXTILE INDUSTRIES MACHINERY,ERROR,ERROR,Products,3,36,25,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3630,CLAY AND CONCRETE PRODUCTS INDUSTRIES MACHINERY,ERROR,ERROR,Products,3,36,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3635,CRYSTAL & GLASS INDUSTRIES MACHINE,ERROR,ERROR,Products,3,36,35,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3640,TOBACCO MANUFACTURING MACHINERY,ERROR,ERROR,Products,3,36,40,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3645,LEATHER TANNING & WORKING MACHINE,ERROR,ERROR,Products,3,36,45,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3650,CHEMICAL & PHARMACEUTICAL MACHINE,ERROR,ERROR,Products,3,36,50,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3655,GAS GENERATING & DISPENSING SYSTEM,ERROR,ERROR,Products,3,36,55,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3660,INDUSTRIAL SIZE REDUCTION MACHINERY,ERROR,ERROR,Products,3,36,60,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3670,PRINTED CIRCUIT BOARD MFG MACH,ERROR,ERROR,Products,3,36,70,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3680,FOUNDRY MACHINE - RELATED EQ & SUP,ERROR,ERROR,Products,3,36,80,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3685,SPECIAL METAL CONTAINER MFG MACH,ERROR,ERROR,Products,3,36,85,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3690,SPECIAL AMMUNITION & ORDNANCE MACH,ERROR,ERROR,Products,3,36,90,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3693,INDUSTRIAL ASSEMBLY MACHINES,ERROR,ERROR,Products,3,36,93,33,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3694,CLEAN WORK STATIONS ENVIRONMENT EQ,ERROR,ERROR,Products,3,36,94,34,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3695,MISC SPECIAL INDUSTRY MACHINE,ERROR,ERROR,Products,3,36,95,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3710,SOIL PREPARATION EQUIPMENT,ERROR,ERROR,Products,3,37,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3720,HARVESTING EQUIPMENT,ERROR,ERROR,Products,3,37,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3730,DAIRY POULTRY & LIVESTOCK EQ,ERROR,ERROR,Products,3,37,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3740,PEST DISEASE & FROST CONT EQ,ERROR,ERROR,Products,3,37,40,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3750,GARDENING IMPLEMENTS AND TOOLS,ERROR,ERROR,Products,3,37,50,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3760,ANIMAL DRAWN VEHICLE & FARM TRAILER,ERROR,ERROR,Products,3,37,60,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3770,"SADDLERY, HARNESS, WHIPS, AND RELATED ANIMAL FURNISHINGS",ERROR,ERROR,Products,3,37,70,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
38,CONSTRUCT/MINE/EXCAVATE/HIGHWY EQPT,TO BE LABELED,TO BE LABELED,Products,3,38,38,38,Facilities S&E,TO BE LABELED,Products,TO BE LABELED,TO BE LABELED
3805,EARTH MOVING & EXCAVATING EQ,ERROR,ERROR,Products,3,38,5,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3810,CRANES AND CRANE-SHOVELS,ERROR,ERROR,Products,3,38,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3815,CRANE AND CRANE-SHOVEL ATTACHMENTS,ERROR,ERROR,Products,3,38,15,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3820,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",ERROR,ERROR,Products,3,38,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3825,ROAD CLEARING & CLEANING EQ,ERROR,ERROR,Products,3,38,25,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3830,TRUCK AND TRACTOR ATTACHMENTS,ERROR,ERROR,Products,3,38,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3835,PETROLEUM PRODUCTION AND DISTRIBUTION EQUIPMENT,ERROR,ERROR,Products,3,38,35,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3895,MISC CONTRUCT EQ,ERROR,ERROR,Products,3,38,95,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3910,CONVEYORS,ERROR,ERROR,Products,3,39,10,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3915,MATERIALS FEEDERS,ERROR,ERROR,Products,3,39,15,35,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3920,MAT HANDLING EQ - NONSELF-PROPELLED,ERROR,ERROR,Products,3,39,20,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3930,WAREHOUSE TRKS & TRACTORS SELF-PROP,ERROR,ERROR,Products,3,39,30,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3940,"BLOCKS, TACKLE, RIGGING, AND SLINGS",ERROR,ERROR,Products,3,39,40,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3950,WINCHES HOISTS CRANES & DERRICKS,ERROR,ERROR,Products,3,39,50,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3960,FREIGHT ELEVATORS,ERROR,ERROR,Products,3,39,60,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
3990,MISC MATERIALS HANDLING EQ,ERROR,ERROR,Products,3,39,90,30,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4010,CHAIN AND WIRE ROPE,ERROR,ERROR,Products,4,40,10,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4020,"FIBER ROPE, CORDAGE, AND TWINE",ERROR,ERROR,Products,4,40,20,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4030,"FITTINGS FOR ROPE, CABLE, AND CHAIN",ERROR,ERROR,Products,4,40,30,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
41,NULL,ERROR,NULL,Products,4,41,41,41,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4110,REFRIGERATION EQUIPMENT,ERROR,ERROR,Products,4,41,10,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4120,AIR CONDITIONING EQUIPMENT,ERROR,ERROR,Products,4,41,20,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4130,REFRIGERATION & AIR CONDITION COMP,ERROR,ERROR,Products,4,41,30,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4140,FANS AIR CIRCULATORS & BLOWER EQ,ERROR,ERROR,Products,4,41,40,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4150,VORTEX TUBES AND OTHER RELATED COOLING TUBES,ERROR,ERROR,Products,4,41,50,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4210,FIRE FIGHTING EQUIPMENT,ERROR,ERROR,Products,4,42,10,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4220,MARINE LIFESAVING & DIVING EQ,ERROR,ERROR,Products,4,42,20,40,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
4230,DECONTAMINATING & IMPREGNATING EQ,ERROR,ERROR,Products,4,42,30,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4235,HAZARDOUS MATERIAL SPILL CONTAINMENT AND CLEAN-UP EQUIPMENT AND MATERIAL,ERROR,ERROR,Products,4,42,35,45,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4240,SAFETY AND RESCUE EQUIPMENT,ERROR,ERROR,Products,4,42,40,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4250,RECYCLING AND RECLAMATION EQUIPMENT,ERROR,ERROR,Products,4,42,50,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4310,COMPRESSORS AND VACUUM PUMPS,ERROR,ERROR,Products,4,43,10,40,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
4320,POWER AND HAND PUMPS,ERROR,ERROR,Products,4,43,20,40,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
4330,CENTRIFUGALS SEPARATORS & FILTERS,ERROR,ERROR,Products,4,43,30,40,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
4410,INDUSTRIAL BOILERS,ERROR,ERROR,Products,4,44,10,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4420,HEAT EXCHANGERS & STEAM CONDENSERS,ERROR,ERROR,Products,4,44,20,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4430,"INDUSTRIAL FURNACES, KILNS, LEHRS, AND OVENS",ERROR,ERROR,Products,4,44,30,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4440,DRIERS DEHYDRATORS & ANHYDRATORS,ERROR,ERROR,Products,4,44,40,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
4460,AIR PURIFICATION EQUIPMENT,ERROR,ERROR,Products,4,44,60,40,Sustainment S&E,Sustainment S&E,Products,Commodity,Sustainment S&E
4470,NUCLEAR REACTORS,ERROR,ERROR,Products,4,44,70,40,"Aircraft, Ships/Submarines & Land Vehicles",Ships/Submarines,Products,Commodity,Weapons and Vehicles
4510,PLUMBING FIXTURES AND ACCESSORIES,ERROR,ERROR,Products,4,45,10,40,Facilities S&E,Facilities S&E,Products,Commodity,Facilities
